# gr.py output, gr.py by Lukasz Cwiklik, cwiklik<at>gmail.com
# radial distribution function for atoms: Ni and Ni
# periodic boundary conditions used (box size: 21.149508 x 21.244854 x 21.163744)
# number of analyzed time frames: 1
#r                  g(r)_id_gas_norm    g(r)_unnonorm       g(r)_unnorm_cumsum  
5.17000             0.00048             0.00029             53.20046            
5.19000             0.00049             0.00030             53.46002            
5.21000             0.00036             0.00022             53.65238            
5.23000             0.00033             0.00020             53.82851            
5.25000             0.00027             0.00017             53.97451            
5.27000             0.00033             0.00021             54.15759            
5.29000             0.00030             0.00019             54.32445            
5.31000             0.00032             0.00021             54.50290            
5.33000             0.00046             0.00030             54.76246            
5.35000             0.00051             0.00034             55.05214            
5.37000             0.00068             0.00045             55.43685            
5.39000             0.00083             0.00055             55.91425            
5.41000             0.00104             0.00070             56.51680            
5.43000             0.00122             0.00082             57.22827            
5.45000             0.00136             0.00093             58.02781            
5.47000             0.00187             0.00128             59.13094            
5.49000             0.00177             0.00122             60.18308            
5.51000             0.00217             0.00150             61.48088            
5.53000             0.00215             0.00150             62.77636            
5.55000             0.00231             0.00162             64.17845            
5.57000             0.00235             0.00167             65.61761            
5.59000             0.00233             0.00166             67.05446            
5.61000             0.00244             0.00175             68.57010            
5.63000             0.00228             0.00165             69.99537            
5.65000             0.00196             0.00143             71.23291            
5.67000             0.00192             0.00141             72.44959            
5.69000             0.00163             0.00120             73.49015            
5.71000             0.00142             0.00106             74.40324            
5.73000             0.00122             0.00092             75.19583            
5.75000             0.00098             0.00074             75.83314            
5.77000             0.00087             0.00066             76.40556            
5.79000             0.00066             0.00051             76.84357            
5.81000             0.00057             0.00044             77.22132            
5.83000             0.00045             0.00035             77.52260            
5.85000             0.00038             0.00030             77.78216            
5.87000             0.00031             0.00025             77.99537            
5.89000             0.00030             0.00024             78.19930            
5.91000             0.00027             0.00022             78.38702            
5.93000             0.00035             0.00028             78.62804            
5.95000             0.00032             0.00026             78.85284            
5.97000             0.00037             0.00030             79.11472            
5.99000             0.00046             0.00038             79.44380            
6.01000             0.00056             0.00046             79.84009            
6.03000             0.00057             0.00047             80.24797            
6.05000             0.00064             0.00054             80.71147            
6.07000             0.00065             0.00054             81.18192            
6.09000             0.00062             0.00052             81.63384            
6.11000             0.00065             0.00056             82.11356            
6.13000             0.00069             0.00060             82.62804            
6.15000             0.00065             0.00056             83.11240            
6.17000             0.00065             0.00056             83.59907            
6.19000             0.00067             0.00059             84.10892            
6.21000             0.00051             0.00045             84.49826            
6.23000             0.00048             0.00043             84.86674            
6.25000             0.00043             0.00039             85.20046            
6.27000             0.00043             0.00039             85.53418            
6.29000             0.00038             0.00034             85.82851            
6.31000             0.00044             0.00040             86.17381            
6.33000             0.00050             0.00046             86.57242            
6.35000             0.00065             0.00060             87.08691            
6.37000             0.00069             0.00064             87.63847            
6.39000             0.00091             0.00084             88.36848            
6.41000             0.00123             0.00115             89.36501            
6.43000             0.00138             0.00130             90.48667            
6.45000             0.00170             0.00162             91.88413            
6.47000             0.00207             0.00198             93.59212            
6.49000             0.00248             0.00238             95.65238            
6.51000             0.00265             0.00256             97.86790            
6.53000             0.00294             0.00287             100.34531           
6.55000             0.00327             0.00321             103.11703           
6.57000             0.00354             0.00349             106.12978           
6.59000             0.00340             0.00337             109.04519           
6.61000             0.00350             0.00349             112.06257           
6.63000             0.00346             0.00347             115.06141           
6.65000             0.00317             0.00320             117.82619           
6.67000             0.00300             0.00305             120.45886           
6.69000             0.00271             0.00277             122.84820           
6.71000             0.00243             0.00249             125.00348           
6.73000             0.00198             0.00205             126.77404           
6.75000             0.00189             0.00197             128.47277           
6.77000             0.00158             0.00165             129.89803           
6.79000             0.00119             0.00125             130.97798           
6.81000             0.00104             0.00110             131.92816           
6.83000             0.00081             0.00086             132.67439           
6.85000             0.00071             0.00076             133.32793           
6.87000             0.00050             0.00054             133.79606           
6.89000             0.00047             0.00051             134.23638           
6.91000             0.00042             0.00046             134.63036           
6.93000             0.00029             0.00032             134.90846           
6.95000             0.00035             0.00039             135.24218           
6.97000             0.00035             0.00039             135.57822           
6.99000             0.00040             0.00045             135.96524           
7.01000             0.00035             0.00039             136.30591           
7.03000             0.00038             0.00042             136.67207           
7.05000             0.00040             0.00046             137.06605           
7.07000             0.00041             0.00046             137.46698           
7.09000             0.00037             0.00043             137.83546           
7.11000             0.00040             0.00046             138.23175           
7.13000             0.00038             0.00044             138.61182           
7.15000             0.00035             0.00041             138.96176           
7.17000             0.00034             0.00039             139.30243           
7.19000             0.00040             0.00047             139.71031           
7.21000             0.00039             0.00046             140.10892           
