# gr.py output, gr.py by Lukasz Cwiklik, cwiklik<at>gmail.com
# radial distribution function for all atoms
# periodic boundary conditions used (box size: 77.9756 x 67.5288 x 9.04)
# number of analyzed time frames: 1
#r                  g(r)_id_gas_norm    g(r)_unnonorm       g(r)_unnorm_cumsum  
7.49000             0.00032             0.00042             135.94712           
7.51000             0.00062             0.00082             139.62043           
7.53000             0.00005             0.00006             139.89693           
7.55000             0.00002             0.00003             140.04212           
7.57000             0.00002             0.00003             140.19001           
7.59000             0.00002             0.00003             140.32669           
7.61000             0.00002             0.00003             140.47860           
7.63000             0.00002             0.00003             140.61483           
7.65000             0.00002             0.00003             140.76630           
7.67000             0.00003             0.00004             140.94376           
7.69000             0.00003             0.00004             141.11584           
7.71000             0.00004             0.00005             141.35649           
7.73000             0.00005             0.00007             141.65225           
7.75000             0.00007             0.00011             142.12413           
7.77000             0.00010             0.00014             142.76003           
7.79000             0.00012             0.00017             143.51468           
7.81000             0.00012             0.00018             144.30338           
7.83000             0.00012             0.00017             145.05086           
7.85000             0.00010             0.00014             145.68586           
7.87000             0.00009             0.00013             146.28008           
7.89000             0.00062             0.00091             150.32445           
7.91000             0.00029             0.00042             152.20748           
7.93000             0.00003             0.00005             152.43827           
7.95000             0.00003             0.00005             152.64710           
7.97000             0.00003             0.00005             152.85369           
7.99000             0.00004             0.00005             153.09881           
8.01000             0.00006             0.00009             153.48600           
8.03000             0.00007             0.00011             153.96549           
8.05000             0.00009             0.00014             154.59780           
8.07000             0.00009             0.00014             155.23594           
8.09000             0.00010             0.00015             155.89738           
8.11000             0.00011             0.00017             156.67085           
8.13000             0.00015             0.00023             157.71857           
8.15000             0.00018             0.00029             159.00963           
8.17000             0.00021             0.00034             160.51356           
8.19000             0.00021             0.00033             162.00538           
8.21000             0.00019             0.00031             163.38293           
8.23000             0.00015             0.00024             164.45127           
8.25000             0.00011             0.00017             165.21398           
8.27000             0.00007             0.00012             165.73784           
8.29000             0.00005             0.00008             166.11338           
8.31000             0.00003             0.00005             166.35761           
8.33000             0.00003             0.00004             166.55523           
8.35000             0.00002             0.00004             166.73672           
8.37000             0.00002             0.00004             166.89895           
